item_id	tag
14066	[4483]
14067	[4457]
14068	[4483]
14069	[4537]
14070	[4537]
14071	[4483]
14072	[4537]
14073	[1070524]
14074	[4537]
14075	[4483]
14076	[4537]
14077	[4483]
14078	[106546]
14079	[4537]
14080	[4537]
14081	[4538]
14082	[4483]
14083	[4483]
14084	[4537]
14085	[4483]
14086	[4483]
14087	[4483]
14088	[4537]
14089	[4483]
14090	[4483]
14091	[1071165]
14092	[4483]
14093	[4483]
14094	[4537]
14095	[4537]
14096	[4537]
14097	[4537]
14098	[4537]
14099	[4483]
14100	[4483]
14101	[4483]
14102	[4537]
14103	[4537]
14104	[4537]
14105	[581514]
14106	[4537]
14107	[4537]
14108	[4537]
14109	[4483]
14110	[4483]
14111	[4537]
14112	[4537]
14113	[4537]
14114	[4537]
14115	[4538]
14116	[127175]
14117	[4537]
14118	[4483]
14119	[4483]
14120	[4537]
14121	[4483]
14122	[4483]
14123	[4483]
14124	[4538]
14125	[4483]
14126	[4483]
14127	[4483]
14128	[4537]
14129	[95987]
14130	[106546]
14131	[4537]
14132	[1229817]
14133	[4483]
14134	[4537]
14135	[4537]
14136	[4538]
14137	[4537]
14138	[4483]
14139	[4483]
14140	[4537]
14141	[4537]
14142	[1229817]
14143	[4483]
14144	[4537]
14145	[4483]
14146	[4537]
14147	[4537]
14148	[4538]
14149	[4483]
14150	[4537]
14151	[1229817]
14152	[4483]
14153	[4537]
14154	[4483]
14155	[106546]
14156	[4537]
14157	[127175]
14158	[4537]
14159	[4537]
14160	[1229821]
14161	[4537]
14162	[4483]
14163	[4483]
14164	[529295]
14165	[529295]
14166	[529295]
14167	[4483]
14168	[127175]
14169	[1071165]
14170	[4537]
14171	[4483]
14172	[4537]
14173	[4537]
14174	[4537]
14175	[95987]
14176	[447913]
14177	[95987]
14178	[581514]
14179	[95987]
14180	[4537]
14181	[4483]
14182	[4483]
14183	[4537]
14184	[4537]
14185	[4537]
14186	[4537]
14187	[4483]
14188	[95987]
14189	[4537]
14190	[4537]
14191	[95987]
14192	[4537]
14193	[4483]
14194	[4483]
14195	[106546]
14196	[4537]
14197	[529295]
14198	[4537]
14199	[1180168]
14200	[581514]
14201	[4483]
14202	[4537]
14203	[581514]
14204	[1229821]
14205	[95987]
14206	[4483]
14207	[4483]
14208	[581514]
14209	[447913]
14210	[4483]
14211	[4537]
14212	[4483]
14213	[1229821]
14214	[581514]
14215	[4537]
14216	[1229817]
14217	[4483]
14218	[4483]
14219	[127175]
14220	[529295]
14221	[4537]
14222	[4483]
14223	[4483]
14224	[529295]
14225	[4537]
14226	[650659]
14227	[4483]
14228	[95987]
14229	[581514]
14230	[4483]
14231	[1070524]
14232	[4537]
14233	[127175]
14234	[4537]
14235	[529295]
14236	[529295]
14237	[581514]
14238	[4483]
14239	[4537]
14240	[4483]
14241	[4483]
14242	[4483]
14243	[4537]
14244	[4483]
14245	[4537]
14246	[529295]
14247	[4537]
14248	[4537]
14249	[4483]
14250	[4483]
14251	[4483]
14252	[1229817]
14253	[4483]
14254	[4537]
14255	[4537]
14256	[4483]
14257	[95987]
14258	[581514]
14259	[4538]
14260	[4483]
14261	[1229821]
14262	[4537]
14263	[106546]
14264	[4483]
14265	[1229821]
14266	[4483]
14267	[529295]
14268	[4483]
14269	[95987]
14270	[4537]
14271	[4483]
14272	[4537]
14273	[4483]
14274	[1180168]
14275	[4537]
14276	[95987]
14277	[4483]
14278	[650659]
14279	[4537]
14280	[581514]
14281	[4537]
14282	[95987]
14283	[4483]
14284	[4537]
14285	[4537]
14286	[529295]
14287	[4483]
14288	[4483]
14289	[127175]
14290	[4537]
14291	[4483]
14292	[4536]
14293	[4537]
14294	[1229821]
14295	[4537]
14296	[1070524]
14297	[4483]
14298	[650659]
14299	[1180168]
14300	[1070524]
14301	[4483]
14302	[4483]
14303	[4483]
14304	[4537]
14305	[95987]
14306	[4537]
14307	[4483]
14308	[4483]
14309	[4537]
14310	[4483]
14311	[4537]
14312	[95987]
14313	[4537]
14314	[4483]
14315	[4537]
14316	[4537]
14317	[529295]
14318	[581514]
14319	[529295]
14320	[529295]
14321	[4537]
14322	[4483]
14323	[4537]
14324	[1180168]
14325	[4537]
14326	[1180168]
14327	[95987]
14328	[4483]
14329	[95987]
14330	[4483]
14331	[4483]
14332	[4483]
14333	[106546]
14334	[4483]
14335	[4537]
14336	[4483]
14337	[4483]
14338	[4483]
14339	[4483]
14340	[95987]
14341	[4537]
14342	[4483]
14343	[4483]
14344	[1229821]
14345	[95987]
14346	[95987]
14347	[4483]
14348	[4483]
14349	[4537]
14350	[4537]
14351	[4483]
14352	[4483]
14353	[4483]
14354	[4537]
14355	[4537]
14356	[4483]
14357	[4537]
14358	[4537]
14359	[4483]
14360	[4537]
14361	[4483]
14362	[1229821]
14363	[4537]
14364	[4537]
14365	[4537]
14366	[650659]
14367	[95987]
14368	[4537]
14369	[127175]
14370	[4483]
14371	[4483]
14372	[581514]
14373	[4483]
14374	[106546]
14375	[4537]
14376	[4537]
14377	[4483]
14378	[4483]
14379	[650659]
14380	[4538]
14381	[581514]
14382	[650659]
14383	[4537]
14384	[4483]
14385	[4483]
14386	[4483]
14387	[4537]
14388	[4483]
14389	[4537]
14390	[4483]
14391	[4537]
14392	[581514]
14393	[95987]
14394	[4483]
14395	[1180168]
14396	[4537]
14397	[4537]
14398	[4483]
14399	[4537]
14400	[4483]
14401	[4483]
14402	[4483]
14403	[95987]
14404	[95987]
14405	[4537]
14406	[4537]
14407	[4537]
14408	[1070524]
14409	[95987]
14410	[4537]
14411	[4537]
14412	[95987]
14413	[4538]
14414	[1070524]
14415	[4483]
14416	[4538]
14417	[1070524]
14418	[4483]
14419	[4483]
14420	[4537]
14421	[650659]
14422	[1229821]
14423	[4537]
14424	[4537]
14425	[4537]
14426	[4483]
14427	[4483]
14428	[4537]
14429	[4537]
14430	[4538]
14431	[522484]
14432	[1085065]
14433	[4483]
14434	[4483]
14435	[4483]
14436	[529295]
14437	[127175]
14438	[4537]
14439	[4537]
14440	[4483]
14441	[1070524]
14442	[127175]
14443	[4537]
14444	[4483]
14445	[4483]
14446	[95987]
14447	[4537]
14448	[4537]
14449	[4537]
14450	[4483]
14451	[4483]
14452	[4537]
14453	[4537]
14454	[4537]
14455	[4538]
14456	[4483]
14457	[95987]
14458	[529295]
14459	[4483]
14460	[4483]
14461	[95987]
14462	[95987]
14463	[4537]
14464	[127175]
14465	[4537]
14466	[4537]
14467	[4483]
14468	[581514]
14469	[4537]
14470	[4537]
14471	[4538]
14472	[4537]
14473	[4537]
14474	[95987]
14475	[4538]
14476	[95987]
14477	[4483]
14478	[106546]
14479	[4483]
14480	[4537]
14481	[4483]
14482	[581514]
14483	[4483]
14484	[4537]
14485	[581514]
14486	[650659]
14487	[4483]
14488	[4537]
14489	[95987]
14490	[529295]
14491	[4483]
14492	[4537]
14493	[4483]
14494	[4483]
14495	[581514]
14496	[4537]
14497	[4483]
14498	[4537]
14499	[4483]
14500	[4537]
14501	[4537]
14502	[4537]
14503	[4537]
14504	[4483]
14505	[4537]
14506	[95987]
14507	[4483]
14508	[1229817]
14509	[4483]
14510	[1229821]
14511	[127175]
14512	[581514]
14513	[4537]
14514	[4537]
14515	[95987]
14516	[4536]
14517	[127175]
14518	[4537]
14519	[4483]
14520	[4537]
14521	[4483]
14522	[529295]
14523	[4483]
14524	[4483]
14525	[4483]
14526	[127175]
14527	[4483]
14528	[95987]
14529	[529295]
14530	[4537]
14531	[95987]
14532	[4483]
14533	[4537]
14534	[4483]
14535	[4538]
14536	[4538]
14537	[4537]
14538	[4537]
14539	[4483]
14540	[4483]
14541	[4537]
14542	[4537]
14543	[4537]
14544	[529295]
14545	[4537]
14546	[4537]
14547	[1229821]
14548	[95987]
14549	[4537]
14550	[4483]
14551	[581514]
14552	[581514]
14553	[4483]
14554	[4483]
14555	[4537]
14556	[95987]
14557	[4537]
14558	[4483]
14559	[1229821]
14560	[4537]
14561	[4483]
14562	[4537]
14563	[95987]
14564	[4537]
14565	[1070524]
14566	[581514]
14567	[4536]
14568	[4483]
14569	[4538]
14570	[581514]
14571	[4483]
14572	[4537]
14573	[4483]
14574	[127175]
14575	[4537]
14576	[4483]
14577	[127175]
14578	[4483]
14579	[4537]
14580	[4537]
14581	[95987]
14582	[4537]
14583	[1180168]
14584	[4537]
14585	[4537]
14586	[4537]
14587	[4537]
14588	[581514]
14589	[4483]
14590	[4537]
14591	[529295]
14592	[4483]
14593	[4483]
14594	[581514]
14595	[4537]
14596	[4483]
14597	[4483]
14598	[106546]
14599	[4537]
14600	[4537]
14601	[95987]
14602	[4537]
14603	[4483]
14604	[1229820]
14605	[650659]
14606	[581514]
14607	[4483]
14608	[4537]
14609	[4537]
14610	[4537]
14611	[1070524]
14612	[4537]
14613	[4483]
14614	[4537]
14615	[4483]
14616	[95987]
14617	[4537]
14618	[95987]
14619	[4538]
14620	[4537]
14621	[4483]
14622	[4483]
14623	[4537]
14624	[4536]
14625	[581514]
14626	[4483]
14627	[581514]
14628	[4537]
14629	[4537]
14630	[4537]
14631	[1229817]
14632	[581514]
14633	[4537]
14634	[4483]
14635	[4483]
14636	[4538]
14637	[4537]
14638	[581514]
14639	[4537]
14640	[581514]
14641	[4483]
14642	[4537]
14643	[4537]
14644	[4537]
14645	[4483]
14646	[4483]
14647	[4537]
14648	[4483]
14649	[4537]
14650	[4537]
14651	[106546]
14652	[4483]
14653	[4483]
14654	[529295]
14655	[4483]
14656	[4483]
14657	[4537]
14658	[4537]
14659	[4537]
14660	[4483]
14661	[581514]
14662	[4537]
14663	[4483]
14664	[127175]
14665	[95987]
14666	[4483]
14667	[4483]
14668	[581514]
14669	[4537]
14670	[4537]
14671	[4483]
14672	[4537]
14673	[4536]
14674	[529295]
14675	[4537]
14676	[1229817]
14677	[581514]
14678	[4537]
14679	[4537]
14680	[4483]
14681	[4537]
14682	[4483]
14683	[4537]
14684	[4483]
14685	[4483]
14686	[529295]
14687	[4483]
14688	[4537]
14689	[4483]
14690	[4538]
14691	[4483]
14692	[529295]
14693	[106546]
14694	[581514]
14695	[4483]
14696	[4538]
14697	[4537]
14698	[4483]
14699	[4537]
14700	[4537]
14701	[4483]
14702	[4537]
14703	[95987]
14704	[4483]
14705	[4537]
14706	[4537]
14707	[95987]
14708	[95987]
14709	[4537]
14710	[1070524]
14711	[4537]
14712	[4483]
14713	[4537]
14714	[4537]
14715	[127175]
14716	[4537]
14717	[4538]
14718	[106546]
14719	[4537]
14720	[4537]
14721	[581514]
14722	[4483]
14723	[4537]
14724	[4483]
14725	[4537]
14726	[95987]
14727	[529295]
14728	[4483]
14729	[4483]
14730	[4483]
14731	[95987]
14732	[4537]
14733	[581514]
14734	[4483]
14735	[4537]
14736	[529295]
14737	[4537]
14738	[4536]
14739	[4483]
14740	[4537]
14741	[106546]
14742	[4483]
14743	[4483]
14744	[127175]
14745	[650659]
14746	[4483]
14747	[4537]
14748	[4483]
14749	[4537]
14750	[4537]
14751	[4483]
14752	[4483]
14753	[4483]
14754	[4483]
14755	[4483]
14756	[4483]
14757	[4483]
14758	[4483]
14759	[4483]
14760	[4483]
14761	[4483]
14762	[4537]
14763	[4483]
14764	[4483]
14765	[4483]
14766	[1229817]
14767	[4537]
14768	[4537]
14769	[4483]
14770	[4537]
14771	[4537]
14772	[581514]
14773	[4537]
14774	[581514]
14775	[4483]
14776	[95987]
14777	[1070524]
14778	[4483]
14779	[1229821]
14780	[4537]
14781	[4538]
14782	[4537]
14783	[106546]
14784	[4537]
14785	[4483]
14786	[529295]
14787	[4536]
14788	[529295]
14789	[4483]
14790	[95987]
14791	[4537]
14792	[4537]
14793	[1229821]
14794	[4537]
14795	[581514]
14796	[4483]
14797	[95987]
14798	[4537]
14799	[95987]
14800	[4483]
14801	[581514]
14802	[4537]
14803	[581514]
14804	[4483]
14805	[4537]
14806	[1229821]
14807	[4483]
14808	[4537]
14809	[4537]
14810	[4483]
14811	[4537]
14812	[4537]
14813	[4483]
14814	[4537]
14815	[4537]
14816	[4537]
14817	[4537]
14818	[4537]
14819	[4537]
14820	[4537]
14821	[4537]
14822	[4537]
14823	[4483]
14824	[4537]
14825	[581514]
14826	[581514]
14827	[1229821]
14828	[4537]
14829	[4483]
14830	[4483]
14831	[95987]
14832	[4483]
14833	[581514]
14834	[4537]
14835	[1070524]
14836	[95987]
14837	[4537]
14838	[4483]
14839	[95987]
14840	[4483]
14841	[4483]
14842	[4483]
14843	[4537]
14844	[4537]
14845	[4537]
14846	[4536]
14847	[447913]
14848	[4483]
14849	[4483]
14850	[1229821]
14851	[4537]
14852	[4483]
14853	[4483]
14854	[4483]
14855	[1229821]
14856	[4483]
14857	[650659]
14858	[4483]
14859	[4537]
14860	[4483]
14861	[106546]
14862	[4537]
14863	[4483]
14864	[1229821]
14865	[4537]
14866	[4483]
14867	[4537]
14868	[529295]
14869	[4483]
14870	[106546]
14871	[4537]
14872	[4483]
14873	[106546]
14874	[4537]
14875	[4483]
14876	[95987]
14877	[95987]
14878	[650659]
14879	[529295]
14880	[4483]
14881	[4483]
14882	[522484]
14883	[4537]
14884	[4537]
14885	[4483]
14886	[4537]
14887	[581514]
14888	[4537]
14889	[1070524]
14890	[95987]
14891	[4537]
14892	[4483]
14893	[4483]
14894	[4483]
14895	[4483]
14896	[4483]
14897	[581514]
14898	[4483]
14899	[4538]
14900	[95987]
14901	[4537]
14902	[4483]
14903	[4483]
14904	[95987]
14905	[4537]
14906	[4537]
14907	[4483]
14908	[4483]
14909	[4537]
14910	[4537]
14911	[4537]
14912	[4537]
14913	[4483]
14914	[4537]
14915	[4537]
14916	[4537]
14917	[522484]
14918	[4537]
14919	[4483]
14920	[581514]
14921	[1180168]
14922	[4483]
14923	[1229821]
14924	[4483]
14925	[106546]
14926	[4537]
14927	[4483]
14928	[4537]
14929	[4537]
14930	[4483]
14931	[4537]
14932	[4483]
14933	[4483]
14934	[4483]
14935	[4537]
14936	[1180168]
14937	[4538]
14938	[4537]
14939	[581514]
14940	[4483]
14941	[4537]
14942	[4483]
14943	[4537]
14944	[1229821]
14945	[127175]
14946	[4483]
14947	[4483]
14948	[4483]
14949	[4483]
14950	[4483]
14951	[4537]
14952	[4538]
14953	[4483]
14954	[581514]
14955	[95987]
14956	[4483]
14957	[4537]
14958	[4537]
14959	[95987]
14960	[4483]
14961	[4537]
14962	[529295]
14963	[4537]
14964	[4536]
14965	[4537]
14966	[4537]
14967	[4483]
14968	[95987]
14969	[4483]
14970	[4537]
14971	[4483]
14972	[4483]
14973	[4537]
14974	[4537]
14975	[4537]
14976	[4536]
14977	[4537]
14978	[4537]
14979	[4537]
14980	[529295]
14981	[4537]
14982	[4537]
14983	[4538]
14984	[529295]
14985	[4483]
14986	[1070524]
14987	[4537]
14988	[581514]
14989	[4537]
14990	[4537]
14991	[4483]
14992	[4537]
14993	[4537]
14994	[4483]
14995	[4483]
14996	[1180168]
14997	[1229821]
14998	[4537]
14999	[127175]
15000	[581514]
15001	[581514]
15002	[4537]
15003	[1180168]
15004	[4483]
15005	[106546]
15006	[4483]
15007	[4537]
15008	[95987]
15009	[4537]
15010	[4483]
15011	[4483]
15012	[4537]
15013	[4538]
15014	[106546]
15015	[1070524]
15016	[4483]
15017	[581514]
15018	[4483]
15019	[127175]
15020	[4537]
15021	[4538]
15022	[4537]
15023	[95987]
15024	[4483]
15025	[4537]
15026	[4537]
15027	[4538]
15028	[581514]
15029	[4537]
15030	[4483]
15031	[4537]
15032	[4483]
15033	[4483]
15034	[4483]
15035	[4483]
15036	[581514]
15037	[4483]
15038	[106546]
15039	[581514]
15040	[4483]
15041	[4537]
15042	[4483]
15043	[106546]
15044	[4537]
15045	[4483]
15046	[4537]
15047	[4483]
15048	[4483]
15049	[1229817]
15050	[4537]
15051	[4483]
15052	[4537]
15053	[4483]
15054	[4538]
15055	[4537]
15056	[581514]
15057	[4537]
15058	[4483]
15059	[1180168]
15060	[447913]
15061	[4483]
15062	[529295]
15063	[4483]
15064	[4483]
15065	[4483]
15066	[4537]
15067	[1229821]
15068	[4537]
15069	[4537]
15070	[4483]
15071	[4483]
15072	[581514]
15073	[4537]
15074	[4483]
15075	[4537]
15076	[4483]
15077	[4483]
15078	[4537]
15079	[4536]
15080	[4537]
15081	[4483]
15082	[4537]
15083	[4483]
15084	[4537]
15085	[4537]
15086	[4537]
15087	[1229817]
15088	[4483]
15089	[4537]
15090	[4537]
15091	[4483]
15092	[4483]
15093	[95987]
15094	[4483]
15095	[4536]
15096	[529295]
15097	[4537]
15098	[4483]
15099	[4537]
15100	[4483]
15101	[4483]
15102	[4537]
15103	[581514]
15104	[4483]
15105	[4483]
15106	[4483]
15107	[4483]
15108	[4537]
15109	[4483]
15110	[4483]
15111	[4537]
15112	[4483]
15113	[4483]
15114	[4536]
15115	[4537]
15116	[581514]
15117	[4537]
15118	[4537]
15119	[4537]
15120	[4537]
15121	[4483]
15122	[4483]
15123	[4537]
15124	[4536]
15125	[4483]
15126	[1070524]
15127	[4483]
15128	[4537]
15129	[95987]
15130	[127175]
15131	[4538]
15132	[4537]
15133	[4537]
15134	[4537]
15135	[4537]
15136	[4537]
15137	[4537]
15138	[4483]
15139	[1229821]
15140	[1070524]
15141	[4537]
15142	[529295]
15143	[4537]
15144	[581514]
15145	[95987]
15146	[4537]
15147	[4483]
15148	[581514]
15149	[529295]
15150	[529295]
15151	[4537]
15152	[4537]
15153	[4537]
15154	[4537]
15155	[4483]
15156	[1070524]
15157	[1229817]
15158	[4483]
15159	[4537]
15160	[4483]
15161	[1070524]
15162	[4537]
15163	[4483]
15164	[581514]
15165	[4537]
15166	[4483]
15167	[4483]
15168	[4537]
15169	[581514]
15170	[4483]
15171	[4483]
15172	[529295]
15173	[4537]
15174	[4537]
15175	[4483]
15176	[650659]
15177	[529295]
15178	[4537]
15179	[1070524]
15180	[4483]
15181	[4537]
15182	[4537]
15183	[4483]
15184	[4537]
15185	[4537]
15186	[4483]
15187	[529295]
15188	[4483]
15189	[4537]
15190	[4537]
15191	[4537]
15192	[650659]
15193	[4537]
15194	[4483]
15195	[4537]
15196	[4537]
15197	[4483]
15198	[4483]
15199	[4537]
15200	[4537]
15201	[581514]
15202	[4538]
15203	[95987]
15204	[4537]
15205	[4483]
15206	[4537]
15207	[106546]
15208	[1180168]
15209	[4537]
15210	[4537]
15211	[4483]
15212	[4483]
15213	[95987]
15214	[4483]
15215	[95987]
15216	[4483]
15217	[4483]
15218	[4537]
15219	[4537]
15220	[4483]
15221	[95987]
15222	[4483]
15223	[1180168]
15224	[1071165]
15225	[4537]
15226	[529295]
15227	[4537]
15228	[4483]
15229	[95987]
15230	[127175]
15231	[4537]
15232	[4537]
15233	[4537]
15234	[1070524]
15235	[4483]
15236	[4483]
15237	[4483]
15238	[4537]
15239	[581514]
15240	[4537]
15241	[4537]
15242	[4537]
15243	[4537]
15244	[4537]
15245	[581514]
15246	[4483]
15247	[4537]
15248	[4537]
15249	[4483]
15250	[4483]
15251	[4537]
15252	[95987]
15253	[1229817]
15254	[4537]
15255	[4483]
15256	[4537]
15257	[106546]
15258	[4483]
15259	[4537]
15260	[4483]
15261	[4537]
15262	[4537]
15263	[4538]
15264	[95987]
15265	[95987]
15266	[4483]
15267	[4483]
15268	[4537]
15269	[4483]
15270	[4483]
15271	[4483]
15272	[4483]
15273	[529295]
15274	[4483]
15275	[4537]
15276	[4483]
15277	[4483]
15278	[4483]
15279	[4483]
15280	[4483]
15281	[4483]
15282	[4483]
15283	[106546]
15284	[4536]
15285	[4483]
15286	[4483]
15287	[4537]
15288	[4483]
15289	[4537]
15290	[4537]
15291	[1229821]
15292	[4537]
15293	[1229817]
15294	[4537]
15295	[529295]
15296	[4483]
15297	[4537]
15298	[4483]
15299	[4537]
15300	[1180168]
15301	[4537]
15302	[581514]
15303	[4537]
15304	[4483]
15305	[4537]
15306	[4537]
15307	[4483]
15308	[4537]
15309	[1180168]
15310	[529295]
15311	[4483]
15312	[4483]
15313	[4483]
15314	[95987]
15315	[4483]
15316	[4537]
15317	[106546]
15318	[4537]
15319	[1229821]
15320	[4537]
15321	[529295]
15322	[4537]
15323	[4537]
15324	[650659]
15325	[4537]
15326	[4537]
15327	[4537]
15328	[4483]
15329	[529295]
15330	[4537]
15331	[4536]
15332	[4537]
15333	[4537]
15334	[95987]
15335	[4483]
15336	[529295]
15337	[650659]
15338	[4483]
15339	[4537]
15340	[4483]
15341	[529295]
15342	[95987]
15343	[581514]
15344	[4537]
15345	[581514]
15346	[4537]
15347	[650659]
15348	[4537]
15349	[4483]
15350	[4483]
15351	[4483]
15352	[529295]
15353	[1229821]
15354	[1229817]
15355	[4537]
15356	[4537]
15357	[4537]
15358	[4537]
15359	[4483]
15360	[4538]
15361	[529295]
15362	[4537]
15363	[4537]
15364	[4483]
15365	[4536]
15366	[4483]
15367	[4537]
15368	[4537]
15369	[4537]
15370	[4483]
15371	[4537]
15372	[4483]
15373	[4537]
15374	[4537]
15375	[4537]
15376	[581514]
15377	[4537]
15378	[95987]
15379	[529295]
15380	[581514]
15381	[4537]
15382	[529295]
15383	[4537]
15384	[4537]
15385	[4483]
15386	[95987]
15387	[4537]
15388	[4483]
15389	[4483]
15390	[4537]
15391	[4483]
15392	[4537]
15393	[4537]
15394	[4537]
15395	[581514]
15396	[4483]
15397	[4536]
15398	[529295]
15399	[4483]
15400	[581514]
15401	[4483]
15402	[4483]
15403	[4483]
15404	[4537]
15405	[4537]
15406	[4537]
15407	[4537]
15408	[581514]
15409	[4537]
15410	[4483]
15411	[4483]
15412	[4483]
15413	[4537]
15414	[4538]
15415	[4537]
15416	[581514]
15417	[4483]
15418	[4537]
15419	[581514]
15420	[4537]
15421	[4483]
15422	[581514]
15423	[4483]
15424	[4483]
15425	[4537]
15426	[4537]
15427	[4537]
15428	[4537]
15429	[95987]
15430	[4483]
15431	[529295]
15432	[95987]
15433	[4536]
15434	[4483]
15435	[4538]
15436	[4537]
15437	[4483]
15438	[529295]
15439	[4483]
15440	[4537]
15441	[4537]
15442	[4483]
15443	[1180168]
15444	[4483]
15445	[4537]
15446	[1229817]
15447	[4537]
15448	[4537]
15449	[4483]
15450	[4483]
15451	[4483]
15452	[4483]
15453	[4483]
15454	[4537]
15455	[4537]
15456	[4537]
15457	[4537]
15458	[4483]
15459	[4483]
15460	[95987]
15461	[4483]
15462	[581514]
15463	[95987]
15464	[4537]
15465	[581514]
15466	[581514]
15467	[581514]
15468	[650659]
15469	[4537]
15470	[95987]
15471	[4537]
15472	[4483]
15473	[529295]
15474	[4537]
15475	[4483]
15476	[4483]
15477	[4483]
15478	[4537]
15479	[4483]
15480	[4483]
15481	[95987]
15482	[4483]
15483	[1229817]
15484	[4483]
15485	[95987]
15486	[4483]
15487	[4483]
15488	[4537]
15489	[95987]
15490	[4537]
15491	[4483]
15492	[4537]
15493	[4483]
15494	[581514]
15495	[581514]
15496	[4537]
15497	[4537]
15498	[4483]
15499	[1180168]
15500	[4537]
15501	[1229821]
15502	[4537]
15503	[4483]
15504	[4537]
15505	[4483]
15506	[4483]
15507	[4483]
15508	[1070524]
15509	[4537]
15510	[95987]
15511	[4537]
15512	[4483]
15513	[4483]
15514	[4537]
15515	[529295]
15516	[95987]
15517	[4483]
15518	[4483]
15519	[4537]
15520	[4537]
15521	[4483]
15522	[4537]
15523	[95987]
15524	[4537]
15525	[4483]
15526	[4483]
15527	[4483]
15528	[650659]
15529	[529295]
15530	[4537]
15531	[4537]
15532	[4537]
15533	[95987]
15534	[650659]
15535	[4537]
15536	[4483]
15537	[4537]
15538	[4537]
15539	[4483]
15540	[4537]
15541	[4483]
15542	[4537]
15543	[4537]
15544	[4483]
15545	[581514]
15546	[4483]
15547	[4483]
15548	[581514]
15549	[1085065]
15550	[4483]
15551	[4483]
15552	[4537]
15553	[95987]
15554	[4483]
15555	[127175]
15556	[529295]
15557	[4483]
15558	[4483]
15559	[1180168]
15560	[529295]
15561	[4537]
15562	[529295]
15563	[529295]
15564	[4537]
15565	[4537]
15566	[1229821]
15567	[4537]
15568	[581514]
15569	[4483]
15570	[4537]
15571	[4483]
15572	[581514]
15573	[4537]
15574	[4537]
15575	[581514]
15576	[4537]
15577	[447913]
15578	[581514]
15579	[4483]
15580	[4536]
15581	[4537]
15582	[4537]
15583	[529295]
15584	[4536]
15585	[4537]
15586	[581514]
15587	[4483]
15588	[127175]
15589	[4537]
15590	[4483]
15591	[650659]
15592	[4537]
15593	[4538]
15594	[4537]
15595	[95987]
15596	[4537]
15597	[581514]
15598	[4537]
15599	[106546]
15600	[4537]
15601	[4483]
15602	[4483]
15603	[4483]
15604	[4483]
15605	[4483]
15606	[4483]
15607	[522484]
15608	[4537]
15609	[1229821]
15610	[1229817]
15611	[4537]
15612	[106546]
15613	[4537]
15614	[4483]
15615	[106546]
15616	[581514]
15617	[4537]
15618	[4538]
15619	[4538]
15620	[4483]
15621	[4537]
15622	[4483]
15623	[4537]
15624	[95987]
15625	[4483]
15626	[4537]
15627	[4483]
15628	[1070524]
15629	[4538]
15630	[4537]
15631	[581514]
15632	[4483]
15633	[4537]
15634	[4536]
15635	[581514]
15636	[4537]
15637	[4537]
15638	[4483]
15639	[4537]
15640	[4537]
15641	[650659]
15642	[4536]
15643	[4483]
15644	[4537]
15645	[1229817]
15646	[1229825]
15647	[4483]
15648	[95987]
15649	[4537]
15650	[4483]
15651	[4537]
15652	[4483]
15653	[447913]
15654	[4483]
15655	[581514]
15656	[4538]
15657	[1180168]
15658	[4483]
15659	[4537]
15660	[4537]
15661	[581514]
15662	[4537]
15663	[529295]
15664	[4537]
15665	[4537]
15666	[95987]
15667	[4483]
15668	[581514]
15669	[4483]
15670	[4483]
15671	[447913]
15672	[4483]
15673	[4537]
15674	[4536]
15675	[4483]
15676	[581514]
15677	[4537]
15678	[4537]
15679	[4537]
15680	[95987]
15681	[4483]
15682	[106546]
15683	[4538]
15684	[4537]
15685	[4537]
15686	[4483]
15687	[4537]
15688	[4537]
15689	[4537]
15690	[106546]
15691	[4537]
15692	[4537]
15693	[4483]
15694	[4483]
15695	[4537]
15696	[4483]
15697	[4483]
15698	[4483]
15699	[4538]
15700	[4537]
15701	[4483]
15702	[4537]
15703	[4537]
15704	[4537]
15705	[4483]
15706	[4483]
15707	[4537]
15708	[581514]
15709	[95987]
15710	[4483]
15711	[650659]
15712	[4483]
15713	[4537]
15714	[4537]
15715	[522484]
15716	[4483]
15717	[4537]
15718	[529295]
15719	[581514]
15720	[4537]
15721	[4537]
15722	[4483]
15723	[4483]
15724	[4537]
15725	[4483]
15726	[4537]
15727	[127175]
15728	[1229817]
15729	[4483]
15730	[4483]
15731	[4483]
15732	[4483]
15733	[4537]
15734	[4537]
15735	[529295]
15736	[4537]
15737	[4483]
15738	[4483]
15739	[95987]
15740	[4537]
15741	[4483]
15742	[4537]
15743	[127175]
15744	[127175]
15745	[127175]
15746	[4537]
15747	[4537]
15748	[4483]
15749	[4483]
15750	[4537]
15751	[95987]
15752	[95987]
15753	[4537]
15754	[4537]
15755	[4483]
15756	[4537]
15757	[4538]
15758	[4483]
15759	[1229817]
15760	[4537]
15761	[650659]
15762	[4483]
15763	[4538]
15764	[522484]
15765	[4537]
15766	[1229817]
15767	[127175]
15768	[522484]
15769	[4537]
15770	[581514]
15771	[4537]
15772	[4536]
15773	[1180168]
15774	[4483]
15775	[4537]
15776	[4537]
15777	[4537]
15778	[4537]
15779	[4483]
15780	[95987]
15781	[4537]
15782	[4483]
15783	[4483]
15784	[4537]
15785	[4537]
15786	[4537]
15787	[4537]
15788	[529295]
15789	[4537]
15790	[4483]
15791	[4483]
15792	[4483]
15793	[4483]
15794	[4537]
15795	[4483]
15796	[4483]
15797	[4483]
15798	[4537]
15799	[4537]
15800	[529295]
15801	[95987]
